"","Clothing.ID","Age","Review.Text","Recommended"
"1977",1068,74,"I wanted to love these. the fabric was soft and they were good quality but they fit differently than the hyphen chinos and were too small. sadly, i had to return them.",1
"1978",1092,35,"Should've ordered a larger size. it runs a bit tight around the top and the zipper isn't that helpful.",1
"1979",1072,62,"This was my first tiny shirtdress purchase after seeing the past few patterns/seasons. for me the last few were a little too busy, but something about both patterns this season felt right for summer. i'm 5'7"", 128# and found my usual s to be too long in length and in sleeve length (the sleeves being a problem that i never have). going to try to exchange for an xs because it really is a lovely piece in both colors (though i slightly prefer the green because it feels more tropical/exotic for summe",1
"1980",1092,43,"I'm 5'6 and between 100-105lbs. buying clothes from retailer is always a stuggle because i have a petite frame but i don't fall into the petite height range. i usually order a petite size and just deal with the shorter length, which is hard when you're all limbs. i purchased a 0r and i'm in love with the fit! the top of the dress fits under my arms perfectly! the waist of the dress also hits nicely. usually the waist of regular sized dresses falls below my natural waistline due to my short",1
"1981",1092,39,"I love the ease of this dress. the style can be dressed up or down. the straps are inset a little which doesn't work for every body type. the thin material can get caught and snag easily but otherwise this dress is a simple chic addition to my closet. the length is just right, not too long like some other maxi dresses. the lining underneath ends at the perfect length as well. the top part is lined well so it can be worn with or without a bra. i am normally a 4 or 6 in dresses. the waistband hits",1
"1982",872,41,"Dig this top but a little different from what i was expecting. the outside is indeed a bit stiff and scratchy but it is lined ... but definitely would've appreciated a softer fabric. however, the cut is cute and flattering and the pattern is adorable so it's staying in my closet. perhaps not the thing to wear to snuggle up with someone though!",1
"1983",1072,37,"I purchased this based on previous reviews. the quality of the dress and the print is excellent. the dress fit me perfect in the front however there were so much extra fabric in the back that it made me look extremely large. i understand it's a shirt dress however the back would need to be taken in like 6 inches. for someone who is looking for a more boxy full coverage dress this is more for them",0
"1984",850,26,"I usually don't even consider this style of shirt, but i was intrigued by its soft fabric and texture. honestly, i love this shirt! it is so flattering and a perfect staple for any closet! i can wait to wear it out and about!",1
"1985",1072,33,"I am between a xs and s but figured i would order down based on the reviews. well, it's still huge. i have about 5 inches that i can take in from the side. i have ordered the xxs and am hoping it will look more flattering. i love the colors and design, but as it is it does not do anything for me. for reference i am 124 lbs, 32d, 5'5"".",1
"1986",1092,39,"The first reviewer said it was small in the bust, but the 0p i ordered fit everywhere, rib cage and all, but was gaping at the bust (in the back). i would say overall it was true to size but if i sized down, it would be too snug in the rib cage. i am 30dd for reference there and waist is 26.5 inches,



otherwise, the make is very pretty, i like the texture in the fabric, the color is very pretty as well. embroidery seemed high quality, but i decided to pass on it, even on sale, since it didn't",1
"1987",896,39,"I had my eye on this for a while, and my store finally got it in (in tmie for the 40% off sweaters). too bad hte petite size was already sold out by then, however good thing isthe xs stil lfit me in a nice way. i wil lnever know about petite, decided to jsut purchase as is (they don't have xxs either#. the fit is on hte looser comfortable side. the red color is rich, and the design is subtle, adn will nto fall apart, so it add some interest to an otherwise typical pullover. will look nice with j",1
"1988",1072,58,"This is a great dress for those days where you just want to throw something on but still look put together. it hangs so well and feels so comfortable yet it has a style that is a combination of bohemian and part sophisticated . the colors are muted but they work so well. i wear it with flat strap sandals and have also paired it with wedges. i receive tons of compliments and have to make sure my daughter doesn't try to borrow it. would highly recommend.",1
